GTIN	 QEMB 
7804350002140	 12 
7804350008036	 12 
7804350596243	 12 
7804350596229	 12 
7804340902641	 12 
3469891132424	 12 
3469891132431	 12 
3469891132479	 12 
7804320752075	 12 
7804320578132	 12 
7804320752082	 12 
7896185310101	 12 
7312040017034	 12 
7896092502453	 12 
7896092502378	 24 
7896267777099	 12 
7891050000903	 12 
7896010004007	 12 
7893218000473	 12 
7893218000107	 6 
7893218003603	 24 
7893218002576	 12 
7896023012471	 6 
7896023012495	 6 
7891340302847	 40 
7891340365378	 40 
7891962036984	 54 
7891962037004	 54 
7898530841223	 30 
7898530841896	 30 
7898530842220	 30 
7891340365323	 40 
7891340365293	 6 
7891340365316	 6 
7896011105871	 30 
7896011103730	 30 
7896011103747	 30 
7896019607636	 30 
7896306612824	 16 
7896074603680	 15 
7896074603673	 15 
074880020021	 10 
5010106110249	 12 
5010106111451	 12 
5000387905634	 12 
7893218003375	 12 
5000267023601	 12 
5000267024011	 12 
50196364	 12 
080432400432	 12 
080432400395	 12 
5000299225028	 12 
5010327000176	 12 
5000267107776	 12 
082184090442	 12 
7898945131315	 12 
5099873006368	 12 
082184000328	 12 
5011007003029	 12 
5000267134734	 12 
5000265001175	 12 
5000265101431	 12 
7896010000375	 12 
5000281033297	 12 
7891050000125	 12 
5000267013602	 12 
5000267014005	 12 
5000265001335	 12 
7898957617593	 12 
7891121607000	 6 
7891121609004	 6 
7891121611007	 6 
7891121626001	 6 
7891121614008	 6 
7891121617009	 6 
3052910056346	 6 
3052910055240	 6 
3052910056209	 6 
3052910015107	 6 
3052910041199	 6 
3052910056339	 6 
3052910018924	 6 
3052910056261	 6 
3052910056452	 6 
3052910010225	 6 
7891156002030	 6 
7891156003068	 6 
7891156076024	 3 
7891156001040	 6 
7891025118978	 24 
7891025115632	 24 
7891025115656	 24 
7891025115649	 24 
7891025118985	 24 
